cycle,country,irrigation,sun,temperature,yield
C5,Netherlands,4.751453776,241.6010649,21.88514055,6.01
C1,Netherlands,3.921502031,126.6410412,27.82949531,3.09
C5,Spain,4.112972401,453.6443129,20.2468581,10.29
C5,Spain,4.012426748,455.2039128,20.62767786,11.01
C3,Netherlands,4.27611817,426.0738218,19.87445315,8.72
C1,Spain,3.087854199,343.3021407,22.48824611,9.82
C5,Spain,3.296498758,453.887268,18.66054157,8.7
C3,Spain,3.195135927,617.3244065,14.38736975,6.88
C1,Netherlands,2.843341562,127.3203256,20.80779563,5.52
C1,Netherlands,4.032617278,126.4120345,18.09682121,9.47
C1,Spain,4.187864644,340.855371,22.8559728,8.3
C5,Spain,3.681043355,454.2604375,16.79902766,9.02
C5,Spain,3.923264325,453.3281744,24.21954409,8.2
C4,Spain,4.43843606,717.031027,23.01652368,8.24
C3,Spain,2.764175645,614.5453438,19.07424849,7.79
C4,Spain,3.565591114,716.4913077,16.80547667,10.3
C6,Netherlands,4.745582365,89.406911,24.38972607,3.94
C3,Spain,4.043127416,615.6601473,18.72602743,13.23
C2,Netherlands,4.389004835,283.8067456,15.79481841,9.08
C4,Spain,3.19252773,714.7583941,20.34331423,10.18
C6,Spain,3.900717108,270.583086,14.50604889,6.51
C1,Netherlands,3.478342101,127.0371569,16.65086898,5.93
C6,Spain,3.271778662,270.3747306,16.24360059,7.14
C2,Netherlands,3.73524139,284.6958384,20.25553766,10.68
C2,Netherlands,4.046716781,283.765444,18.58915851,11.05
C2,Netherlands,4.354072626,286.4914404,22.57664727,6.42
C3,Netherlands,3.638479967,425.2180338,15.86199089,7.15
C5,Spain,3.663932773,455.0250893,18.35562743,11.02
C5,Spain,3.827945318,453.7797992,18.28244585,11.48
C2,Netherlands,3.774512881,284.2478947,22.84722063,7.7
C5,Netherlands,4.463958199,244.3148237,24.84240871,5.8
C6,Netherlands,3.381085667,90.80365575,20.19566951,8.86
C1,Spain,3.583382306,342.9377156,20.86171562,11.96
C5,Spain,4.467339885,455.4109992,23.49230865,6.78
C3,Netherlands,3.986001426,427.2589274,24.67800523,7.61
C2,Netherlands,3.613535552,285.0364246,23.05224545,8.86
C4,Spain,3.251808143,713.6063982,17.85279443,9.4
C1,Spain,3.8228348,342.0698843,15.22763406,8.19
C4,Netherlands,3.507837815,370.2768955,17.29551099,8.31
C2,Spain,3.924960289,465.379928,21.43817764,10.23
C6,Spain,4.112200552,270.5352593,20.73701908,10.18
C2,Spain,4.471836858,465.7025254,20.34060422,8.72
C4,Spain,3.440933149,714.7085531,15.23184888,7.92
C2,Netherlands,3.484384328,286.3935114,19.40921861,9.6
C2,Spain,4.251568961,466.5129603,14.12929563,6.57
C2,Spain,3.317088138,467.0028247,21.7881192,11.62
C5,Spain,4.156747625,453.0081202,17.70525109,12.27
C6,Spain,4.041269763,269.2653974,22.37357043,8.55
C5,Netherlands,3.469472795,243.6366575,20.57578272,9.38
C3,Spain,4.100740485,615.9356843,14.83305192,8.11
C4,Spain,4.051342163,714.9833464,16.34473857,10.79
C1,Netherlands,3.568795681,128.4580264,25.54385613,4.51
C4,Netherlands,3.865384224,370.4055624,24.76483503,7.72
C4,Spain,3.602073626,715.3466172,23.76209775,10.58
C3,Netherlands,4.212793605,425.6627014,20.95460552,8.39
C6,Spain,3.93078499,270.6247434,18.91162737,11.85
C5,Spain,2.999922634,454.9469462,27.06176557,9.58
C1,Netherlands,4.427056399,125.8902419,25.48681068,4.94
C1,Spain,3.252747581,343.5708244,13.85383083,6.31
C3,Spain,4.178034676,612.9701416,16.06949448,9.67
C2,Spain,3.987936993,464.9804964,20.68033548,10.36
C4,Netherlands,3.961097398,369.0379408,22.18850407,8.16
C4,Spain,3.461897372,714.0031506,19.928667,11.59
C1,Spain,4.67902081,340.9641346,16.93425852,10.58
C4,Spain,4.733694881,715.0904966,19.50032296,8.95
C1,Spain,3.250064471,341.6792486,17.22773485,7.12
C5,Spain,3.510169189,451.7225543,23.59487975,10.51
C5,Spain,4.07218214,454.0886387,20.67232177,10.44
C1,Spain,4.153274826,342.3904365,19.38965185,10.79
C3,Spain,3.978681494,616.2610719,16.3805984,9.9
C4,Spain,4.149608015,714.8930778,20.40415127,10.76
C6,Spain,4.022408625,270.8365696,20.90786126,10.35
C6,Netherlands,3.366467477,90.08567773,21.78511313,9.92
C1,Spain,3.252053552,340.5030093,22.35662984,10.97
C3,Netherlands,3.823614037,425.6691579,14.5434498,6.69
C6,Spain,3.144494341,271.536111,19.08610186,7.87
C6,Spain,4.713460363,270.6818336,19.02924774,7.18
C5,Netherlands,3.574905194,243.0644648,16.78206636,7.01
C4,Spain,3.635963747,714.1866451,18.52741318,11.03
C4,Spain,3.742671115,714.8662403,14.59982584,8.53
C5,Spain,3.577433996,452.8877541,19.90284272,12.4
C2,Spain,3.65180719,466.3248051,20.3982003,13.47
C1,Netherlands,3.275116645,127.0780367,20.1620202,7.63
C3,Spain,2.898084985,615.4436936,16.38522589,8.17
C3,Netherlands,4.718630319,425.884591,15.823562,9.7
C6,Spain,4.598703192,269.9387222,22.99453525,6.35
C6,Spain,3.305161974,270.8086856,22.86667497,10.84
C2,Spain,3.245962184,466.917885,18.26413877,9.07
C3,Spain,4.411873341,614.5312149,22.07330481,8.59
C3,Netherlands,3.808871404,427.7626444,26.39545031,5.57
C4,Spain,3.52844575,713.6129583,24.12038813,9.74
C1,Spain,3.91030452,341.5258425,18.24778221,11.61
C4,Netherlands,2.968695297,370.1268981,16.2559727,5.86
C5,Netherlands,4.235653877,243.3503625,14.76643977,7.05
C6,Spain,2.603397114,271.0180257,20.30128081,7.56
C4,Spain,3.694919239,715.5091336,19.85868902,13.09
C2,Netherlands,4.67912075,285.1094075,22.8945442,6.53
C1,Spain,3.885084083,341.1628765,23.11133819,8.97
C2,Spain,4.039917262,465.7011606,15.1680099,7.93
C1,Netherlands,4.376878988,125.8668009,27.71489328,4.27
C1,Spain,2.925865198,342.2453417,17.84074174,7.31
C1,Spain,4.495762263,342.5061134,19.04965158,8.61
C3,Spain,3.63604506,615.7718227,21.00514084,13.24
C6,Spain,3.752145427,270.8321436,14.45474533,6.39
C4,Netherlands,3.737650038,369.5191164,22.44010343,9.71
C3,Spain,2.81168298,614.3593178,17.06388481,7.28
C6,Spain,3.781952514,269.725843,25.67554234,7.98
C3,Spain,3.586706976,614.6975249,17.71510509,10.39
C4,Netherlands,3.348432526,371.2138645,19.43285105,8.9
C2,Spain,3.880792226,465.3966889,17.45585816,11.72
C6,Spain,3.787083851,272.0807346,21.71164116,10.59
C1,Spain,3.716546766,344.0993792,19.08122839,10.58
C2,Spain,3.703173386,465.254136,17.62876566,9.65
C2,Spain,4.231354656,466.6185409,24.20004541,7.77
C6,Spain,3.346362034,271.8322351,22.32714852,11.19
C5,Spain,4.122056939,453.29026,19.9938968,10.59
C6,Spain,3.270460532,269.8510391,18.14676536,8.2
C3,Spain,3.959642417,613.9187268,24.69837065,7.84
C1,Spain,3.888959465,341.951651,19.49165485,12.64
C4,Spain,4.09947965,713.258714,19.93401427,11.61
C2,Netherlands,3.292212302,287.6313088,17.06127041,7.73
C5,Spain,3.121611715,454.1583646,24.0390648,11.42
C5,Spain,2.923548143,453.8267498,20.74691875,8.44
C2,Spain,3.176702275,467.1843038,21.82513732,11.25
C6,Spain,3.76292013,271.4793835,19.48617677,12
C6,Spain,4.026165353,269.345664,13.92728082,6.79
C6,Netherlands,3.661427165,89.10763971,18.30156365,8.66
C2,Spain,3.462862495,467.9660492,13.96688282,6.72
C6,Spain,3.253865879,269.9404866,14.23406397,6.99
C5,Spain,3.43328066,453.5905654,28.77961506,5.77
C3,Spain,4.139250799,615.677785,15.6330659,9.46
C6,Spain,3.536470713,268.2067829,19.79597405,11.18
C5,Netherlands,3.518722413,243.9981598,24.11549014,8.14
C5,Spain,3.728858445,453.88838,19.5125931,12.09
C5,Netherlands,3.868441244,242.2782004,17.73791192,10.03
C3,Spain,4.490229226,615.3508591,19.439573,9.1
C3,Spain,3.45037889,616.0216063,23.88384406,10.07
C6,Netherlands,3.254553928,89.39168698,14.61798558,3.74
C3,Netherlands,4.354044901,425.1217659,20.15794721,8.31
C4,Spain,4.32912706,714.2025196,17.08036509,10.83
C4,Netherlands,4.932705725,368.7779364,14.96646317,8.21
C4,Netherlands,3.754798289,372.6285471,23.33734311,7.44
C4,Netherlands,4.159494316,371.0046513,13.77186704,6.03
C1,Spain,3.607448479,341.5862092,19.44883462,10.79
C1,Spain,4.808621784,341.411549,20.70414277,7.25
C6,Netherlands,3.241424024,89.01274516,16.81389966,5.51
C1,Spain,4.940390584,343.2386527,25.25470132,6.28
C2,Netherlands,3.748930384,285.3818906,19.38798293,11.12
C1,Netherlands,3.770008288,127.8804536,16.9347377,7.33
C6,Spain,3.04482135,269.4107342,21.3531361,8.45
C2,Spain,4.960561671,466.9867152,21.64241276,7.69
C5,Spain,3.723707471,455.2173774,19.19293003,12.99
C1,Spain,3.573657029,342.1143662,14.2760708,7.5
C3,Spain,4.052277928,616.1147832,21.87549437,9.57
C6,Netherlands,3.312728006,89.33298708,17.61256276,5.57
C4,Netherlands,3.758126456,371.7208002,16.49926792,8.94
C2,Spain,3.62894004,466.2812169,23.83926136,9.17
C6,Netherlands,3.769583907,90.61188238,20.30620461,9.54
C5,Spain,3.251495807,456.3408491,19.76653935,8.97
C1,Spain,3.724026341,342.837331,22.94046347,9.64
C4,Spain,3.891527487,714.0683497,19.98470788,12.57
C3,Netherlands,4.460938094,424.4277982,21.35980932,6.7
C5,Netherlands,4.0640232,242.8574459,19.36428996,9.66
C6,Spain,3.868257836,270.3437703,24.99844186,7.91
C3,Netherlands,4.13484983,425.7585258,20.89977865,9.37
C1,Spain,3.429396606,341.0193418,25.32382967,9.08
C2,Spain,4.229242443,465.0463911,25.24070013,8.15
C5,Spain,2.984949763,454.0143023,22.98707676,9.4
C1,Spain,3.75026539,343.669758,20.72889646,11.84
C1,Spain,3.561666038,341.7788711,21.79685893,11.61
C2,Netherlands,3.976063897,284.9213082,17.42935675,9.83
C2,Spain,2.595985203,465.2557362,25.73101048,8.98
C1,Spain,4.429400667,342.3692683,24.46933099,6.39
C2,Spain,3.691687449,464.8164609,23.35874817,8.82
C5,Netherlands,3.451037204,244.1345985,14.10899003,5.56
C2,Spain,3.828704208,465.0526498,17.09321514,10.1
C5,Netherlands,4.523637168,242.5482283,25.66776771,4.9
C1,Spain,3.483860754,342.9692405,23.66435039,9.67
C4,Netherlands,2.798280571,371.47281,24.23700551,8.4
C1,Netherlands,4.110972276,127.0835365,19.34804947,9.59
C6,Spain,4.338760417,270.247563,17.82356697,10.53
C1,Spain,3.791421683,342.0725114,25.06462532,7.39
C1,Netherlands,3.234198154,126.1844729,19.03831961,7.54
C5,Spain,3.577865655,452.8588543,18.28426804,9.93
C4,Spain,3.848032697,716.9298091,18.30525299,12.44
C2,Netherlands,3.631616208,284.771302,24.8951046,6.93
C3,Netherlands,3.679349635,426.010146,16.86728735,9.13
C5,Spain,4.331128726,452.9238252,24.02390263,7.21
C1,Spain,3.51605407,342.7096259,20.05058052,11.95
C6,Spain,4.141724735,270.6459025,17.87664203,11.22
C1,Spain,3.015818594,343.2280294,21.0836396,7.75
C3,Netherlands,4.084644835,426.3127823,18.07202634,11.04
C2,Netherlands,3.273554894,286.6888219,20.40848382,9.57
C4,Netherlands,3.524926114,370.4577111,21.37838433,11.71
C6,Spain,5.265910913,269.4826609,21.07168375,7.54
C1,Netherlands,3.842981993,126.9354566,23.7692318,5.76
C3,Netherlands,4.18087066,425.3744239,21.4300435,7.98
C6,Spain,3.671346474,269.9371579,17.41219781,9.05
C6,Netherlands,3.664829865,89.41674039,18.2422156,7.57
C1,Spain,3.948629978,340.323493,19.32478507,12.74
C3,Spain,3.280276389,615.5856458,23.12592504,11.49
C2,Netherlands,4.065525398,284.9698756,25.36233441,5.6
C3,Spain,3.483275722,614.8315125,14.08154808,7.14
C1,Spain,3.466845248,343.3140302,29.96541306,5.46
C5,Spain,2.398698186,454.1321856,20.18366497,7.93
C6,Spain,3.704433447,269.4907007,16.23363053,8.29
C2,Netherlands,3.777728207,284.0891784,20.89856417,10.71
C3,Netherlands,4.049220191,426.6336809,19.86824656,10.18
C5,Netherlands,4.867420386,241.8140541,14.72254577,7.93
C4,Netherlands,2.761845373,369.8324794,21.01832793,7.15
C4,Spain,3.841213943,714.814514,26.07967807,8.14
C3,Netherlands,3.458688878,425.9266413,20.00330073,10.68
C2,Spain,4.500444252,465.7749681,17.51316924,10.79
C1,Spain,4.327343609,341.2106866,21.97492305,7.8
C4,Spain,2.908725411,714.7416481,17.94817398,8.89
C5,Netherlands,4.123633313,241.8434155,25.62925774,5.69
C5,Spain,3.318559394,452.9233185,20.04558051,9.79
C5,Netherlands,3.713387873,243.5550975,23.32391911,7.89
C4,Netherlands,3.239022436,370.3242107,14.71827532,5.74
C3,Spain,4.432766355,615.0483816,22.66876456,8.34
C6,Spain,3.828066931,270.790022,16.47154216,9.4
C4,Netherlands,3.1339856,369.8858375,17.37736396,7.7
C2,Spain,3.809453646,464.3699827,24.49721519,7.97
C2,Spain,3.505811513,465.6303678,16.11409054,8.73
C3,Spain,3.787479768,615.1853324,18.24028228,11.67
C5,Netherlands,2.473602977,243.1927972,19.00816607,6.46
C4,Spain,3.64106372,716.4799212,25.50061812,8.48
C3,Spain,3.69106018,614.8358293,16.39837932,8.55
C6,Spain,3.119860677,271.7797971,21.41142934,9.1
C1,Spain,3.355194256,344.2388795,17.19754977,8.5
C2,Netherlands,3.729140797,284.4714775,18.17750001,9.95
C1,Spain,4.060591764,342.9357801,19.73898566,10.85
C1,Netherlands,3.882816309,126.5504571,20.72088322,9.33
C6,Netherlands,4.555197839,88.65415881,16.8468192,7.54
C4,Spain,4.46816113,715.0022787,21.19590779,9.05
C6,Netherlands,3.747026905,88.60194888,21.31343905,8.95
C3,Netherlands,3.946093731,425.7527644,19.38657266,10.95
C1,Netherlands,3.667709486,126.2906751,17.17050391,8.27
C1,Netherlands,4.010163473,126.3567489,18.64722559,10.38
C5,Spain,3.862944093,453.8959805,15.69046274,8.78
C5,Spain,3.808863071,453.1811432,22.81728197,8.9
C1,Spain,3.638874238,343.1548638,13.77627454,6.8
C4,Netherlands,3.89528667,370.4600205,18.62546143,11.69
C1,Netherlands,3.23998675,127.7852553,25.87171016,6.13
C2,Spain,3.627884754,465.701994,17.0044062,9.06
C3,Netherlands,4.173081304,426.4543042,20.49152725,9.47
C4,Spain,4.126982713,715.2498261,16.48960768,9.98
C6,Spain,3.669398317,271.1834323,26.69134876,6.49
C5,Netherlands,4.274433617,242.3676821,23.83389117,6.14
C6,Spain,4.289858686,270.5301192,18.42824264,10.01
C3,Spain,3.954322223,616.148499,22.90452314,8.9
C2,Spain,3.6265214,467.7497929,20.91729295,12.01
C4,Netherlands,4.426189007,370.5402132,17.42422634,10.08
C4,Netherlands,3.597207056,370.185049,16.27327779,8.39
C4,Netherlands,3.303224581,371.0314857,17.74347733,7.68
C5,Spain,4.345968916,455.0551145,21.53449938,8.76
C6,Netherlands,3.567253372,90.63579881,26.89023691,3.71
C3,Spain,4.189810238,618.9348076,23.22203508,8.95
C2,Spain,3.760293799,467.3911093,25.34565084,8.38
C6,Spain,3.382145214,271.4903597,17.08757275,7.78
C1,Spain,3.686032339,340.4241302,25.61402002,7.45
C1,Spain,2.551139528,343.0024257,15.45155629,5.31
C1,Netherlands,3.183678457,126.2810907,26.48741594,5.51
C3,Spain,4.830861801,615.6068359,16.37403316,9.43
C4,Spain,4.132298347,714.0777195,18.92498299,12.9
C2,Spain,3.830797821,465.554698,18.76498008,12.18
C6,Netherlands,3.446760574,89.21046618,18.60572522,7.33
C5,Spain,3.647825791,453.3525661,22.71798265,10
C6,Spain,3.198982236,270.3382742,24.12760891,9.42
C4,Netherlands,3.560820626,369.2409851,20.94793025,11.82
C5,Netherlands,3.03428411,243.4891011,20.70969901,7.38
C4,Netherlands,3.681575484,369.6528564,17.87846265,9.61
C1,Netherlands,3.609258094,127.18659,25.34252141,5.86
C4,Spain,3.726952184,714.5224454,20.8920561,12.57
C1,Spain,3.325786152,343.0048336,19.41351155,8.52
C1,Spain,4.557113967,342.8497458,20.8404297,7.13
C2,Spain,3.987581972,468.1088498,15.80013203,9.44
C2,Spain,3.690120487,466.2575772,15.91547684,8.67
C6,Spain,4.156279758,268.668404,25.95448425,7.02
C5,Spain,3.454622978,454.8083786,17.38737419,8.97
C5,Spain,3.835813598,453.7613003,17.97728791,11.07
C3,Netherlands,4.317291204,426.7123006,20.8183939,8.28
C3,Spain,3.712151434,615.4597718,20.139594,13.84
C5,Spain,2.845491751,453.0371085,20.80367053,8.41
C2,Netherlands,4.418276845,284.0366036,18.96375859,7.45
C1,Netherlands,3.748412416,127.4948273,19.35432668,10.71
C3,Netherlands,3.288861133,425.7917052,16.75941356,7.66
C2,Netherlands,2.45098601,285.3266097,20.23690897,7.35
C1,Netherlands,4.2943023,125.7629421,19.52617059,7.66
C6,Spain,3.43797407,272.0063414,26.34753775,6.28
C3,Spain,3.98207557,614.0095769,16.20403569,8.43
C2,Netherlands,4.029601387,286.2604205,21.39930699,9.45
C5,Spain,3.324387016,454.2365317,27.43824632,6.77
C2,Spain,3.852566575,467.7190851,15.68916739,8.44
C6,Netherlands,4.793818433,87.6234509,22.53515041,4.31
C3,Netherlands,3.18496321,424.138059,24.57291458,9.02
C1,Spain,4.449614815,344.2867637,18.62996905,10.07
C3,Spain,2.805148511,615.2835219,20.93702889,7.61
C4,Spain,2.595598301,715.5923903,15.54195074,6.81
C6,Netherlands,3.565747694,89.03060672,18.67903061,8.52
C5,Netherlands,3.705388943,241.6832489,17.73880671,8.55
C4,Spain,3.556613497,716.5504734,22.13169115,12.18
C3,Spain,3.590041561,616.4753595,14.86672379,9.01
C3,Spain,3.864664657,615.4917986,20.10479676,13.51
C2,Spain,3.57631825,466.5362827,20.78527843,12.52
C2,Netherlands,4.534337212,284.8150065,26.07022844,5.69
C4,Netherlands,4.507969244,370.1189804,25.78401245,4.93
C6,Spain,4.088194186,271.2158435,13.4994166,7.01
C2,Netherlands,2.914485199,285.9818279,21.05197105,7.21
C2,Spain,3.260231527,465.7654775,19.30151825,9.5
C4,Spain,3.666716961,714.9746244,20.61453508,13.2
C2,Netherlands,3.798470639,284.9010795,21.7482859,9.9
C4,Spain,3.874339985,714.67136,18.02197489,11.88
C1,Spain,3.559305437,341.8886938,23.01956718,10.9
C4,Spain,4.456697134,714.693131,25.76789333,7.03
C2,Spain,3.855669723,465.2221574,25.02461825,8.94
C6,Spain,3.992818247,270.2268361,22.946699,8.11
C5,Netherlands,3.948622335,243.0368784,20.50059689,10.16
C5,Spain,3.400383833,452.2479619,20.12360308,11.55
C4,Netherlands,3.743422445,370.3764198,22.81924188,8.46
C6,Spain,3.601881105,268.9206625,23.16788814,10.07
C5,Netherlands,4.442761625,243.5304784,13.69332306,4.85
C6,Spain,3.867698117,270.9150224,14.44316567,7.01
C5,Spain,3.675178383,454.0162321,20.0505074,12.54
C2,Spain,3.741919611,465.4925371,24.58822894,8.43
C1,Spain,4.117010082,342.7563799,17.3448534,11.27
C1,Spain,3.388751349,343.6364787,16.40833377,8.44
C2,Netherlands,3.819723011,288.719306,26.12769584,5.38
C6,Spain,2.437054075,268.8446251,25.07336662,5.56
C1,Netherlands,4.536715403,127.2868553,17.959685,8.55
C4,Spain,3.531784659,715.2829971,24.1407445,8.93
C1,Spain,3.413298581,342.4094878,22.96751803,12
C5,Spain,3.474446938,454.7630778,30.43931597,5.25
C2,Netherlands,3.77617083,287.1995246,16.68610195,7.94
C3,Spain,3.84019483,616.4048892,25.20887672,7.56
C5,Netherlands,4.179637179,241.0552119,14.8951876,6.71
C5,Spain,3.928850627,455.255931,21.99781292,9.84
C4,Spain,3.56096635,715.5888968,21.955762,12.3
C3,Netherlands,4.663032641,427.1327535,25.64205669,5.7
C4,Spain,3.710857922,715.6998992,17.49762711,10.39
C2,Spain,4.100726041,465.3450828,16.79727279,10.14
C3,Spain,3.740810874,613.7610762,20.39524143,13.35
C6,Spain,3.627179481,270.628795,26.80065037,6.32
C2,Netherlands,3.546252661,286.3619329,18.07066964,8.45
C1,Spain,3.705145558,343.0999786,23.48907901,10.28
C5,Netherlands,3.382461551,242.8273082,18.50397177,8.06
C1,Spain,4.304654698,342.6458435,17.80955859,11.48
C2,Spain,3.140551274,466.0159145,22.11784966,11.24
C4,Netherlands,4.646812928,370.2552446,23.15071207,6.38
C6,Netherlands,2.89769312,88.87702961,13.72499025,2.21
C5,Spain,3.528136861,453.8734497,21.0773964,12.26
C5,Netherlands,3.654358646,242.059895,20.56279469,10.69
C3,Netherlands,4.510112834,424.8777533,19.19621961,8.35
C6,Netherlands,1.836050858,89.6619982,23.33416163,2.73
C1,Netherlands,3.329880135,126.4651821,18.8690173,6.91
C6,Spain,4.399604205,269.9823668,20.68983079,6.89
C2,Netherlands,3.011946744,285.1146018,19.57347292,6.5
C2,Spain,4.513476561,464.5668887,19.7677099,7.69
C2,Spain,3.448692846,465.3366859,20.12767407,10.63
C2,Netherlands,3.734916939,286.015257,16.58710796,8.1
C4,Spain,4.303147829,715.4813739,23.58435352,7.41
C6,Spain,3.066210975,270.1380336,18.19651997,7.68
C2,Spain,4.26018327,466.0281139,20.42201727,9.34
C4,Spain,4.511579702,714.1080345,18.00772601,10.58
C6,Spain,4.456186438,271.5346207,24.46134544,6.71
C4,Spain,3.105439523,718.0330272,24.00399088,11.3
C3,Spain,3.772691383,614.9130105,26.72401859,7.57
C3,Netherlands,3.268217358,426.72354,18.95218394,8.54
C1,Spain,4.351934439,342.0607228,24.98673294,7.16
C2,Spain,4.296555773,464.8558652,24.45384646,8.77
C4,Netherlands,3.576204181,369.6581968,20.98068563,11.12
C3,Spain,3.456812595,615.2594988,16.46580815,8.08
C2,Netherlands,3.877246301,284.9304923,22.34072681,8.23
C3,Netherlands,3.315892712,425.6874484,26.50857741,5.98
C3,Netherlands,3.818707143,427.2555752,23.81481223,8.22
C1,Netherlands,3.132723087,125.2645706,15.29731703,4.5
C4,Spain,4.602291447,716.7338991,14.02249252,7.19
C4,Spain,4.039473124,715.4494769,19.88839838,12.61
C6,Netherlands,4.073381998,89.82666423,25.5743691,4.08
C6,Netherlands,3.520965697,91.09501077,22.54963451,8.33
C3,Spain,3.51351314,614.9713533,32.5839865,5.04
C2,Netherlands,2.878545622,285.3476409,21.51714391,6.33
C6,Spain,4.271005359,271.1969142,24.89106189,7.79
C4,Spain,3.717828439,714.1895982,23.70742492,10.26
C6,Spain,4.577998462,269.6205387,20.63730655,7.95
C1,Spain,4.34272995,342.2412187,15.55671737,9.59
C4,Spain,4.677544713,714.7816757,16.21987878,11.21
C1,Spain,4.732411296,341.7478763,23.75808308,6.78
C2,Spain,3.899870384,466.9012694,19.00288392,12.39
C6,Netherlands,4.167019743,90.25124127,21.26715907,5.88
C3,Spain,3.795116503,616.8891155,18.2084348,12.3
C2,Spain,4.172604832,465.8868828,25.08218219,7.28
C6,Netherlands,3.802039506,90.60832092,25.64978102,4.86
C6,Spain,3.965467548,268.7897385,26.92912155,6.43
C2,Spain,3.939917062,465.9135428,25.99333438,7.23
C1,Spain,3.696255199,342.7327915,20.8846107,12.86
C2,Spain,3.821785501,466.0490937,21.25952367,12.11
C3,Spain,4.127805941,616.0733849,27.22290476,7.99
C4,Spain,3.601057385,715.0791482,19.03514944,11.65
C1,Spain,3.732621672,341.7914996,21.55347065,11.24
C6,Spain,3.131431387,269.2607095,19.68765719,7.92
C1,Spain,2.850162864,343.3217339,18.75657586,7.05
C2,Netherlands,4.51984646,286.1099564,26.01675959,4.89
C2,Netherlands,3.900864335,285.674223,20.93978552,9.67
C6,Netherlands,2.334245827,90.48861362,19.93123016,4.74
C2,Spain,3.745378001,465.9048246,14.83204208,8.11
C5,Spain,4.857913273,453.3288866,16.57746881,9.47
C3,Netherlands,3.188006769,425.8678625,20.65798243,8.53
C2,Spain,3.460529624,466.7196464,30.23638866,5.72
C5,Spain,2.587381005,453.7786833,19.87690285,8.04
C1,Spain,3.418097948,343.8547137,21.49557027,12.45
C3,Netherlands,4.764969456,427.9176782,24.32994102,6.46
C5,Netherlands,4.353174464,243.6454241,25.71185548,5.22
C1,Spain,2.790521757,342.6685984,18.97071814,7.44
C4,Netherlands,3.82970046,369.4567466,16.68908919,8.49
C4,Spain,4.174973734,714.8323369,27.70715425,7.04
C3,Netherlands,4.572718438,425.6175816,20.52984595,7.26
C5,Spain,4.59900898,454.929553,24.96268429,7.05
C5,Netherlands,4.351662052,241.6079461,18.2804235,9.03
C1,Spain,3.404519814,342.4792485,15.52447142,6.64
C4,Spain,3.674819586,714.0422273,24.81552129,7.92
C4,Spain,3.282811634,716.0776303,19.4643748,8.94
C2,Spain,3.575444047,465.0207468,19.69591774,12.38
C6,Spain,3.776112779,269.4232591,28.62124508,5.93
C6,Netherlands,3.684147641,89.76635999,19.38955623,8.8
C6,Spain,3.207565349,271.4534844,20.97945817,9.49
C5,Spain,3.641323595,453.4924581,22.72608,10.44
C6,Spain,2.674629611,270.6049221,17.46615833,7.42
C3,Spain,3.317555166,617.0906096,17.97090346,9.11
C4,Netherlands,3.892395282,371.6331744,22.74450744,8.57
C3,Netherlands,3.344624771,425.5690373,23.63689234,10.51
C6,Spain,4.42643259,272.5956063,17.16897091,9.9
C3,Netherlands,4.450016823,425.2946854,18.38778312,8.82
C2,Spain,3.762043102,466.2509087,13.57589724,8.36
C4,Spain,3.504480246,715.5735806,19.15529175,11.84
C3,Spain,3.883881178,615.7514462,25.2920374,7.59
C4,Spain,3.740725269,714.5721438,19.3166354,12.59
C2,Netherlands,3.105241484,285.8628895,22.99265658,9.19
C6,Netherlands,2.921701474,90.59897852,14.90408972,3.08
C1,Spain,3.957314339,343.9850179,21.11997333,9.54
C1,Netherlands,4.315403464,126.59926,26.86013129,4.34
C1,Netherlands,2.505769708,127.3696772,28.70377318,4.8
C3,Netherlands,4.094142474,425.2562246,21.02602056,9
C3,Netherlands,4.14242708,426.4662079,13.76650792,7.27
C3,Netherlands,4.471443493,425.1610718,24.13444838,5.37
C4,Spain,3.592846393,714.7430984,22.69526812,11.48
C5,Netherlands,3.909168152,243.98598,14.08587175,5.73
C4,Netherlands,4.097415509,369.964073,22.96316301,7.12
C1,Spain,3.804889301,342.4977867,22.51633905,9.07
C5,Spain,3.474608278,454.3198322,15.66538455,7.11
C2,Spain,3.699256655,464.8628015,20.61570691,12.86
C5,Netherlands,3.219577852,241.9284666,20.73691226,8.93
C2,Spain,3.795903657,465.7438137,25.15340168,8.5
C3,Netherlands,3.717135428,425.3056392,19.72037175,11.1
C1,Netherlands,3.323358461,127.7982437,20.83709195,8.69
C3,Spain,4.130044751,615.7797586,20.75704905,9.94
C4,Spain,3.565387331,715.6875708,20.45165688,12.48
C6,Spain,4.241946192,271.8655936,24.35495728,7.12
C3,Netherlands,3.468766128,425.2602374,26.57457128,7.08
C3,Spain,3.671876906,614.3497477,25.62243364,8.01
C5,Spain,3.518049993,454.0073734,17.11734968,8.82
C2,Netherlands,3.09802326,285.4201507,24.61837249,8.89
C1,Spain,4.350165979,342.944969,18.4813914,10.03
C3,Netherlands,3.31900289,425.5745186,13.71658003,5.72
C3,Spain,4.51019319,615.2330144,20.58425207,8.27
C2,Spain,4.044422923,464.5524606,15.62472918,8.87
C4,Spain,4.144590998,713.8952832,20.2588782,10.84
C4,Spain,3.309535187,715.4521906,22.75594692,12.19
C5,Netherlands,3.843395205,242.7058447,24.23063024,7.52
C2,Spain,3.758425656,465.5969643,18.53353792,11.83
C3,Netherlands,3.946448957,424.7291271,24.11684701,7.36
C4,Netherlands,4.078883928,370.3275448,14.89846941,6.37
